datetime_mid,temp_C,rain_mm,wetness_percent,rel_humidity_percent,wind_speed_kmph,wind_direction,spray_drift_risk,backup_data,missing_data,year,month,day,start_hour,end_hour
2018-07-18 15:30:00,14.2,0.0,0.2,78.3,6.0,SW,Best Conditions,,,2018,7,18,15,16
2018-07-18 16:30:00,14.2,0.0,0.2,83.3,2.2,SW,Not Recommended,,,2018,7,18,16,17
2018-07-18 17:30:00,12.9,0.0,0.3,89.7,0.0,W,Not Recommended,,,2018,7,18,17,18
2018-07-18 18:30:00,11.2,0.0,12.8,97.3,0.0,W,Not Recommended,,,2018,7,18,18,19
2018-07-18 19:30:00,10.7,0.0,25.9,99.4,0.1,NW,Not Recommended,,,2018,7,18,19,20
2018-07-18 20:30:00,10.7,0.0,88.7,99.9,0.0,N,Not Recommended,,,2018,7,18,20,21
2018-07-18 21:30:00,10.8,0.0,93.4,99.8,0.0,SW,Not Recommended,,,2018,7,18,21,22
2018-07-18 22:30:00,10.3,0.0,97.1,99.8,0.0,N,Not Recommended,,,2018,7,18,22,23
2018-07-17 23:30:00,9.7,0.0,97.2,100.0,0.0,N,Not Recommended,,,2018,7,17,-1,0
2018-07-19 00:30:00,8.9,0.0,97.2,100.0,0.1,N,Not Recommended,,,2018,7,19,0,1
2018-07-19 01:30:00,7.9,0.0,97.1,100.0,0.0,N,Not Recommended,,,2018,7,19,1,2
2018-07-19 02:30:00,7.7,0.0,97.1,100.0,0.0,N,Not Recommended,,,2018,7,19,2,3
2018-07-19 03:30:00,8.1,0.0,97.0,100.0,0.0,N,Not Recommended,,,2018,7,19,3,4
2018-07-19 04:30:00,7.4,0.0,96.8,100.0,0.0,N,Not Recommended,,,2018,7,19,4,5
2018-07-19 05:30:00,7.4,0.0,96.6,100.0,0.0,N,Not Recommended,,,2018,7,19,5,6
2018-07-19 06:30:00,6.5,0.0,96.4,100.0,0.0,W,Not Recommended,,,2018,7,19,6,7
2018-07-19 07:30:00,6.5,0.0,96.4,100.0,0.1,SW,Not Recommended,,,2018,7,19,7,8
2018-07-19 08:30:00,9.0,0.0,96.9,100.0,0.2,S,Not Recommended,,,2018,7,19,8,9
2018-07-19 09:30:00,11.6,0.0,95.6,97.0,2.1,SW,Not Recommended,,,2018,7,19,9,10
2018-07-19 10:30:00,12.1,0.0,96.1,95.7,0.1,W,Not Recommended,,,2018,7,19,10,11
2018-07-19 11:30:00,14.3,0.0,28.4,91.0,4.3,W,Best Conditions,,,2018,7,19,11,12
2018-07-19 12:30:00,14.4,0.0,46.5,90.1,5.3,W,Best Conditions,,,2018,7,19,12,13
2018-07-19 13:30:00,14.7,0.0,0.2,85.5,8.0,W,Best Conditions,,,2018,7,19,13,14
2018-07-19 14:30:00,15.5,0.0,0.2,81.4,8.2,W,Best Conditions,,,2018,7,19,14,15
2018-07-19 15:30:00,13.9,0.0,60.1,92.0,10.3,SW,Best Conditions,,,2018,7,19,15,16
2018-07-19 16:30:00,12.8,2.6,90.8,97.2,5.3,SW,Not Recommended,,,2018,7,19,16,17
2018-07-19 17:30:00,11.9,0.0,93.5,98.6,0.1,W,Not Recommended,,,2018,7,19,17,18
2018-07-19 18:30:00,11.7,0.0,95.1,100.0,0.0,NW,Not Recommended,,,2018,7,19,18,19
2018-07-19 19:30:00,11.7,0.0,95.8,100.0,0.1,W,Not Recommended,,,2018,7,19,19,20
2018-07-19 20:30:00,11.6,0.0,95.7,100.0,0.2,NW,Not Recommended,,,2018,7,19,20,21
2018-07-19 21:30:00,10.4,0.0,96.1,100.0,0.0,N,Not Recommended,,,2018,7,19,21,22
2018-07-19 22:30:00,8.8,0.0,96.3,100.0,0.0,N,Not Recommended,,,2018,7,19,22,23
2018-07-18 23:30:00,8.3,0.0,96.3,100.0,0.2,NW,Not Recommended,,,2018,7,18,-1,0
2018-07-20 00:30:00,8.1,0.0,96.5,100.0,0.7,NW,Not Recommended,,,2018,7,20,0,1
2018-07-20 01:30:00,7.1,0.0,96.2,100.0,0.1,NW,Not Recommended,,,2018,7,20,1,2
2018-07-20 02:30:00,5.8,0.0,96.1,100.0,0.0,N,Not Recommended,,,2018,7,20,2,3
2018-07-20 03:30:00,6.0,0.4,96.5,100.0,0.3,S,Not Recommended,,,2018,7,20,3,4
2018-07-20 04:30:00,7.5,0.2,96.9,100.0,1.0,NW,Not Recommended,,,2018,7,20,4,5
2018-07-20 05:30:00,6.4,0.2,96.5,100.0,0.0,N,Not Recommended,,,2018,7,20,5,6
2018-07-20 06:30:00,5.0,0.0,96.4,100.0,0.1,NW,Not Recommended,,,2018,7,20,6,7
2018-07-20 07:30:00,5.4,0.0,97.1,100.0,0.0,W,Not Recommended,,,2018,7,20,7,8
2018-07-20 08:30:00,6.9,0.0,97.6,100.0,0.6,SW,Not Recommended,,,2018,7,20,8,9
2018-07-20 09:30:00,9.3,0.0,97.4,100.0,0.9,SW,Not Recommended,,,2018,7,20,9,10
2018-07-20 10:30:00,13.0,0.0,25.2,88.0,3.4,SW,Best Conditions,,,2018,7,20,10,11
2018-07-20 11:30:00,14.1,0.0,0.2,76.4,8.6,SW,Best Conditions,,,2018,7,20,11,12
2018-07-20 12:30:00,14.5,0.0,0.2,71.3,11.4,SW,Best Conditions,,,2018,7,20,12,13
2018-07-20 13:30:00,14.8,0.0,0.2,70.5,8.6,SW,Best Conditions,,,2018,7,20,13,14
2018-07-20 14:30:00,14.1,0.0,0.2,70.6,9.3,SW,Best Conditions,,,2018,7,20,14,15
2018-07-20 15:30:00,13.7,0.0,0.2,72.6,9.7,SW,Best Conditions,,,2018,7,20,15,16
2018-07-20 16:30:00,12.9,0.0,0.2,77.0,5.4,SW,Best Conditions,,,2018,7,20,16,17
2018-07-20 17:30:00,10.9,0.0,7.3,84.7,0.0,SW,Not Recommended,,,2018,7,20,17,18
2018-07-20 18:30:00,8.2,0.0,25.5,95.1,0.0,N,Not Recommended,,,2018,7,20,18,19
2018-07-20 19:30:00,7.6,0.0,35.6,99.4,0.2,W,Not Recommended,,,2018,7,20,19,20
2018-07-20 20:30:00,8.9,0.0,75.1,99.3,0.1,W,Not Recommended,,,2018,7,20,20,21
2018-07-20 21:30:00,9.1,0.0,84.9,98.2,0.0,N,Not Recommended,,,2018,7,20,21,22
2018-07-20 22:30:00,9.0,0.0,85.4,98.8,0.0,N,Not Recommended,,,2018,7,20,22,23
2018-07-19 23:30:00,8.7,0.0,84.3,99.4,0.0,N,Not Recommended,,,2018,7,19,-1,0
2018-07-21 00:30:00,6.9,0.0,79.6,100.0,0.0,N,Not Recommended,,,2018,7,21,0,1
2018-07-21 01:30:00,5.4,0.0,84.7,100.0,0.1,SW,Not Recommended,,,2018,7,21,1,2
2018-07-21 02:30:00,6.5,0.0,87.9,100.0,0.0,SW,Not Recommended,,,2018,7,21,2,3
2018-07-21 03:30:00,6.6,0.0,89.6,100.0,0.0,N,Not Recommended,,,2018,7,21,3,4
2018-07-21 04:30:00,6.3,0.0,90.9,100.0,0.0,N,Not Recommended,,,2018,7,21,4,5
2018-07-21 05:30:00,5.4,0.0,92.9,100.0,0.0,N,Not Recommended,,,2018,7,21,5,6
2018-07-21 06:30:00,3.9,0.0,96.6,100.0,0.0,W,Not Recommended,,,2018,7,21,6,7
2018-07-21 07:30:00,3.1,0.0,97.6,100.0,0.0,N,Not Recommended,,,2018,7,21,7,8
2018-07-21 08:30:00,4.6,0.0,97.8,100.0,0.0,SW,Not Recommended,,,2018,7,21,8,9
2018-07-21 09:30:00,8.4,0.0,98.0,99.9,0.0,N,Not Recommended,,,2018,7,21,9,10
2018-07-21 10:30:00,10.6,0.0,65.1,95.4,0.0,N,Not Recommended,,,2018,7,21,10,11
2018-07-21 11:30:00,12.8,0.0,4.6,84.7,1.4,NE,Not Recommended,,,2018,7,21,11,12
2018-07-21 12:30:00,14.3,0.0,0.2,81.4,4.7,NE,Best Conditions,,,2018,7,21,12,13
2018-07-21 13:30:00,15.2,0.0,0.2,82.4,7.8,NE,Best Conditions,,,2018,7,21,13,14
2018-07-21 14:30:00,16.0,0.0,0.2,72.2,7.1,NW,Best Conditions,,,2018,7,21,14,15
2018-07-21 15:30:00,15.7,0.0,0.2,71.3,3.5,NW,Best Conditions,,,2018,7,21,15,16
2018-07-21 16:30:00,13.7,0.0,0.5,81.5,0.7,N,Not Recommended,,,2018,7,21,16,17
2018-07-21 17:30:00,11.9,0.0,2.5,91.5,0.5,N,Not Recommended,,,2018,7,21,17,18
2018-07-21 18:30:00,11.3,0.0,2.5,93.4,0.2,N,Not Recommended,,,2018,7,21,18,19
2018-07-21 19:30:00,10.3,0.0,27.5,96.2,0.1,NE,Not Recommended,,,2018,7,21,19,20
2018-07-21 20:30:00,10.0,0.0,26.9,97.6,0.1,W,Not Recommended,,,2018,7,21,20,21
2018-07-21 21:30:00,9.8,0.0,29.4,98.5,0.0,W,Not Recommended,,,2018,7,21,21,22
2018-07-21 22:30:00,12.7,0.0,34.9,92.6,3.1,N,Best Conditions,,,2018,7,21,22,23
2018-07-20 23:30:00,13.6,0.0,0.4,89.5,1.9,N,Not Recommended,,,2018,7,20,-1,0
2018-07-22 00:30:00,13.8,0.0,1.6,89.3,3.2,N,Best Conditions,,,2018,7,22,0,1
2018-07-22 01:30:00,14.0,0.0,61.9,89.9,3.8,N,Best Conditions,,,2018,7,22,1,2
2018-07-22 02:30:00,13.7,0.0,95.1,94.7,7.1,N,Best Conditions,,,2018,7,22,2,3
2018-07-22 03:30:00,13.4,1.8,90.1,97.3,6.1,NW,Not Recommended,,,2018,7,22,3,4
2018-07-22 04:30:00,13.1,0.6,90.9,96.7,6.4,NW,Not Recommended,,,2018,7,22,4,5
2018-07-22 05:30:00,12.7,1.2,86.5,98.1,5.8,NW,Not Recommended,,,2018,7,22,5,6
2018-07-22 06:30:00,12.3,1.0,86.6,98.9,2.8,NW,Not Recommended,,,2018,7,22,6,7
2018-07-22 07:30:00,12.0,0.4,92.5,98.9,2.1,W,Not Recommended,,,2018,7,22,7,8
2018-07-22 08:30:00,11.9,0.0,91.1,97.2,0.1,W,Not Recommended,,,2018,7,22,8,9
2018-07-22 09:30:00,12.1,0.0,94.4,98.1,0.1,NW,Not Recommended,,,2018,7,22,9,10
2018-07-22 10:30:00,12.6,0.0,92.6,96.9,1.0,W,Not Recommended,,,2018,7,22,10,11
2018-07-22 11:30:00,13.4,0.0,0.3,93.4,2.5,W,Not Recommended,,,2018,7,22,11,12
2018-07-22 12:30:00,15.0,0.0,0.2,87.9,5.9,W,Best Conditions,,,2018,7,22,12,13
2018-07-22 13:30:00,13.9,1.2,53.3,89.9,11.6,W,Not Recommended,,,2018,7,22,13,14
2018-07-22 14:30:00,14.7,0.0,0.2,84.9,13.2,SW,Best Conditions,,,2018,7,22,14,15
2018-07-22 15:30:00,14.7,0.0,0.2,79.4,14.0,SW,Best Conditions,,,2018,7,22,15,16
2018-07-22 16:30:00,14.3,0.0,0.2,78.8,10.7,SW,Best Conditions,,,2018,7,22,16,17
2018-07-22 17:30:00,12.9,0.0,18.5,83.7,8.9,SW,Best Conditions,,,2018,7,22,17,18
2018-07-22 18:30:00,11.9,0.0,79.2,90.7,1.9,W,Not Recommended,,,2018,7,22,18,19
2018-07-22 19:30:00,10.2,0.0,97.9,97.6,0.1,NW,Not Recommended,,,2018,7,22,19,20
2018-07-22 20:30:00,9.5,0.0,97.7,99.1,1.5,NW,Not Recommended,,,2018,7,22,20,21
2018-07-22 21:30:00,9.3,0.2,97.8,99.0,0.2,N,Not Recommended,,,2018,7,22,21,22
2018-07-22 22:30:00,8.7,0.0,97.6,98.0,0.1,NW,Not Recommended,,,2018,7,22,22,23
2018-07-21 23:30:00,7.6,0.0,97.3,99.4,0.0,N,Not Recommended,,,2018,7,21,-1,0
2018-07-23 00:30:00,6.7,0.0,97.2,100.0,0.2,W,Not Recommended,,,2018,7,23,0,1
2018-07-23 01:30:00,7.5,0.0,97.0,100.0,0.0,W,Not Recommended,,,2018,7,23,1,2
2018-07-23 02:30:00,6.9,0.2,97.1,100.0,0.2,W,Not Recommended,,,2018,7,23,2,3
2018-07-23 03:30:00,7.2,0.0,96.9,99.7,0.0,N,Not Recommended,,,2018,7,23,3,4
2018-07-23 04:30:00,5.7,0.0,96.7,100.0,0.0,N,Not Recommended,,,2018,7,23,4,5
2018-07-23 05:30:00,6.2,0.0,96.7,100.0,0.1,NW,Not Recommended,,,2018,7,23,5,6
2018-07-23 06:30:00,5.9,0.0,96.5,100.0,0.0,NW,Not Recommended,,,2018,7,23,6,7
2018-07-23 07:30:00,5.5,0.0,96.5,100.0,0.0,N,Not Recommended,,,2018,7,23,7,8
2018-07-23 08:30:00,7.4,0.0,96.9,99.4,0.2,S,Not Recommended,,,2018,7,23,8,9
2018-07-23 09:30:00,11.7,0.4,95.7,89.8,1.3,SW,Not Recommended,,,2018,7,23,9,10
2018-07-23 10:30:00,13.7,0.2,9.5,80.1,2.7,SW,Not Recommended,,,2018,7,23,10,11
2018-07-23 11:30:00,13.8,0.0,0.2,73.3,9.2,SW,Best Conditions,,,2018,7,23,11,12
2018-07-23 12:30:00,13.2,0.2,31.8,75.4,10.3,SW,Not Recommended,,,2018,7,23,12,13
2018-07-23 13:30:00,13.4,0.0,0.3,72.1,7.9,SW,Best Conditions,,,2018,7,23,13,14
2018-07-23 14:30:00,13.9,0.0,0.2,66.1,8.7,SW,Best Conditions,,,2018,7,23,14,15
2018-07-23 15:30:00,13.6,0.0,0.2,65.9,8.2,SW,Best Conditions,,,2018,7,23,15,16
2018-07-23 16:30:00,12.3,0.0,0.9,72.4,6.4,SW,Best Conditions,,,2018,7,23,16,17
2018-07-23 17:30:00,10.6,0.0,0.3,81.9,0.2,SW,Not Recommended,,,2018,7,23,17,18
2018-07-23 18:30:00,7.8,0.0,14.5,95.6,0.0,N,Not Recommended,,,2018,7,23,18,19
2018-07-23 19:30:00,6.5,0.0,23.0,99.1,0.0,N,Not Recommended,,,2018,7,23,19,20
2018-07-23 20:30:00,6.2,0.0,82.6,99.9,0.0,NW,Not Recommended,,,2018,7,23,20,21
2018-07-23 21:30:00,5.8,0.0,93.8,100.0,0.0,N,Not Recommended,,,2018,7,23,21,22
2018-07-23 22:30:00,5.3,0.0,93.8,100.0,0.0,N,Not Recommended,,,2018,7,23,22,23
2018-07-22 23:30:00,4.5,0.0,94.2,100.0,0.0,SW,Not Recommended,,,2018,7,22,-1,0
2018-07-24 00:30:00,3.8,0.0,94.8,100.0,0.4,SW,Not Recommended,,,2018,7,24,0,1
2018-07-24 01:30:00,3.6,0.0,95.4,100.0,0.0,N,Not Recommended,,,2018,7,24,1,2
2018-07-24 02:30:00,2.9,0.0,95.9,100.0,0.0,N,Not Recommended,,,2018,7,24,2,3
2018-07-24 03:30:00,2.6,0.0,96.2,100.0,0.0,N,Not Recommended,,,2018,7,24,3,4
2018-07-24 04:30:00,2.9,0.0,96.5,100.0,0.5,NW,Not Recommended,,,2018,7,24,4,5
2018-07-24 05:30:00,3.1,0.0,96.7,100.0,0.0,N,Not Recommended,,,2018,7,24,5,6
2018-07-24 06:30:00,2.8,0.0,97.2,100.0,0.0,W,Not Recommended,,,2018,7,24,6,7
2018-07-24 07:30:00,2.5,0.0,97.7,100.0,0.0,N,Not Recommended,,,2018,7,24,7,8
2018-07-24 08:30:00,4.5,0.0,98.0,100.0,0.1,SW,Not Recommended,,,2018,7,24,8,9
2018-07-24 09:30:00,6.8,0.0,98.2,99.9,0.1,SW,Not Recommended,,,2018,7,24,9,10
2018-07-24 10:30:00,10.5,0.0,63.1,95.2,0.7,SW,Not Recommended,,,2018,7,24,10,11
2018-07-24 11:30:00,13.8,0.0,0.2,72.5,1.8,W,Not Recommended,,,2018,7,24,11,12
2018-07-24 12:30:00,12.6,0.0,13.1,70.8,5.8,SE,Best Conditions,,,2018,7,24,12,13
2018-07-24 13:30:00,13.5,0.0,0.2,66.4,3.0,NE,Best Conditions,,,2018,7,24,13,14
2018-07-24 14:30:00,12.8,0.0,52.2,71.6,3.8,S,Best Conditions,,,2018,7,24,14,15
2018-07-24 15:30:00,13.0,0.0,15.6,68.0,6.5,SW,Best Conditions,,,2018,7,24,15,16
2018-07-24 16:30:00,12.1,0.0,0.2,66.9,9.6,SW,Best Conditions,,,2018,7,24,16,17
2018-07-24 17:30:00,10.0,0.0,2.9,79.0,1.8,SW,Not Recommended,,,2018,7,24,17,18
2018-07-24 18:30:00,7.0,0.0,27.4,93.3,0.4,N,Not Recommended,,,2018,7,24,18,19
2018-07-24 19:30:00,5.1,0.0,22.8,98.3,0.0,N,Not Recommended,,,2018,7,24,19,20
2018-07-24 20:30:00,4.1,0.0,35.7,99.9,0.2,N,Not Recommended,,,2018,7,24,20,21
2018-07-24 21:30:00,3.4,0.0,46.2,100.0,0.1,N,Not Recommended,,,2018,7,24,21,22
2018-07-24 22:30:00,3.3,0.0,56.5,100.0,0.0,W,Not Recommended,,,2018,7,24,22,23
2018-07-23 23:30:00,3.0,0.0,64.0,100.0,0.5,W,Not Recommended,,,2018,7,23,-1,0
2018-07-25 00:30:00,3.3,0.0,85.9,100.0,1.1,NW,Not Recommended,,,2018,7,25,0,1
2018-07-25 01:30:00,2.7,0.0,92.1,100.0,0.4,SW,Not Recommended,,,2018,7,25,1,2
2018-07-25 02:30:00,2.5,0.0,95.2,100.0,1.1,NW,Not Recommended,,,2018,7,25,2,3
2018-07-25 03:30:00,3.7,0.0,95.7,100.0,1.8,NW,Not Recommended,,,2018,7,25,3,4
2018-07-25 04:30:00,2.9,0.0,95.9,100.0,0.2,NW,Not Recommended,,,2018,7,25,4,5
2018-07-25 05:30:00,2.5,0.0,95.9,100.0,0.0,NW,Not Recommended,,,2018,7,25,5,6
2018-07-25 06:30:00,2.2,0.0,94.7,100.0,0.8,SW,Not Recommended,,,2018,7,25,6,7
2018-07-25 07:30:00,2.9,0.0,93.8,100.0,0.1,W,Not Recommended,,,2018,7,25,7,8
2018-07-25 08:30:00,5.4,0.0,95.7,100.0,0.6,SW,Not Recommended,,,2018,7,25,8,9
2018-07-25 09:30:00,8.9,0.8,93.0,99.2,2.1,NW,Not Recommended,,,2018,7,25,9,10
2018-07-25 10:30:00,12.5,0.0,13.1,88.4,5.7,W,Best Conditions,,,2018,7,25,10,11
2018-07-25 11:30:00,13.3,0.0,0.8,78.4,12.4,SW,Best Conditions,,,2018,7,25,11,12
2018-07-25 12:30:00,13.1,0.0,3.6,82.2,11.3,W,Best Conditions,,,2018,7,25,12,13
2018-07-25 13:30:00,13.1,0.0,37.1,82.4,13.1,SW,Best Conditions,,,2018,7,25,13,14
2018-07-25 14:30:00,13.5,0.0,0.2,78.8,13.5,SW,Best Conditions,,,2018,7,25,14,15
2018-07-25 15:30:00,12.6,0.2,47.5,83.3,11.7,SW,Not Recommended,,,2018,7,25,15,16
2018-07-25 16:30:00,12.6,0.0,0.5,83.3,7.3,W,Best Conditions,,,2018,7,25,16,17
2018-07-25 17:30:00,12.2,0.0,0.2,85.8,0.5,W,Not Recommended,,,2018,7,25,17,18
2018-07-25 18:30:00,12.0,0.0,0.2,85.6,0.8,W,Not Recommended,,,2018,7,25,18,19
2018-07-25 19:30:00,11.9,0.0,0.2,87.2,0.9,NW,Not Recommended,,,2018,7,25,19,20
2018-07-25 20:30:00,12.2,0.0,21.3,87.0,2.2,NW,Not Recommended,,,2018,7,25,20,21
2018-07-25 21:30:00,12.2,0.0,90.0,91.4,3.0,NW,Best Conditions,,,2018,7,25,21,22
2018-07-25 22:30:00,12.5,0.0,33.7,94.5,6.1,NW,Best Conditions,,,2018,7,25,22,23
2018-07-24 23:30:00,13.3,0.0,69.6,92.3,11.2,W,Best Conditions,,,2018,7,24,-1,0
2018-07-26 00:30:00,13.5,0.0,0.3,85.9,14.9,SW,Best Conditions,,,2018,7,26,0,1
2018-07-26 01:30:00,13.3,0.0,0.2,83.6,12.2,SW,Best Conditions,,,2018,7,26,1,2
2018-07-26 02:30:00,13.3,0.0,0.3,83.6,12.7,SW,Best Conditions,,,2018,7,26,2,3
2018-07-26 03:30:00,13.1,0.0,15.5,86.7,11.7,SW,Best Conditions,,,2018,7,26,3,4
2018-07-26 04:30:00,13.1,0.0,0.2,83.8,13.2,SW,Best Conditions,,,2018,7,26,4,5
2018-07-26 05:30:00,13.1,0.2,0.2,82.5,13.3,SW,Not Recommended,,,2018,7,26,5,6
2018-07-26 06:30:00,12.9,0.0,0.3,83.4,9.5,SW,Best Conditions,,,2018,7,26,6,7
2018-07-26 07:30:00,12.7,0.0,0.2,82.9,8.1,W,Best Conditions,,,2018,7,26,7,8
2018-07-26 08:30:00,13.7,0.0,0.2,81.9,8.3,W,Best Conditions,,,2018,7,26,8,9
2018-07-26 09:30:00,14.7,0.0,0.2,83.3,12.9,W,Best Conditions,,,2018,7,26,9,10
2018-07-26 10:30:00,15.7,0.2,0.2,81.7,18.0,W,Not Recommended,,,2018,7,26,10,11
2018-07-26 11:30:00,15.8,0.0,0.2,82.8,19.3,W,Extreme Caution,,,2018,7,26,11,12
2018-07-26 12:30:00,15.8,0.0,0.2,82.1,20.4,SW,Not Recommended,,,2018,7,26,12,13
2018-07-26 13:30:00,15.9,0.0,0.2,75.2,20.8,SW,Not Recommended,,,2018,7,26,13,14
2018-07-26 14:30:00,15.6,0.0,1.5,81.2,18.7,SW,Extreme Caution,,,2018,7,26,14,15
2018-07-26 15:30:00,15.4,0.0,0.2,77.0,18.9,SW,Extreme Caution,,,2018,7,26,15,16
2018-07-26 16:30:00,14.2,0.0,0.2,77.7,15.3,SW,Extreme Caution,,,2018,7,26,16,17
2018-07-26 17:30:00,13.1,0.0,0.2,80.0,9.6,SW,Best Conditions,,,2018,7,26,17,18
2018-07-26 18:30:00,12.5,0.0,0.2,82.8,6.1,SW,Best Conditions,,,2018,7,26,18,19
2018-07-26 19:30:00,11.5,0.0,4.7,86.2,1.5,SW,Not Recommended,,,2018,7,26,19,20
2018-07-26 20:30:00,10.0,0.0,64.6,89.3,1.0,SW,Not Recommended,,,2018,7,26,20,21
2018-07-26 21:30:00,8.2,0.0,59.7,93.4,0.9,N,Not Recommended,,,2018,7,26,21,22
2018-07-26 22:30:00,6.4,0.0,45.4,96.6,0.5,N,Not Recommended,,,2018,7,26,22,23
2018-07-25 23:30:00,5.2,0.0,42.2,99.6,0.0,N,Not Recommended,,,2018,7,25,-1,0
2018-07-27 00:30:00,5.4,0.0,60.1,100.0,0.0,N,Not Recommended,,,2018,7,27,0,1
2018-07-27 01:30:00,4.8,0.0,68.3,100.0,0.0,N,Not Recommended,,,2018,7,27,1,2
2018-07-27 02:30:00,4.2,0.0,71.5,100.0,0.0,N,Not Recommended,,,2018,7,27,2,3
2018-07-27 03:30:00,3.5,0.0,77.7,100.0,0.0,N,Not Recommended,,,2018,7,27,3,4
2018-07-27 04:30:00,2.7,0.0,86.3,100.0,0.0,N,Not Recommended,,,2018,7,27,4,5
2018-07-27 05:30:00,2.4,0.0,91.4,100.0,0.0,N,Not Recommended,,,2018,7,27,5,6
2018-07-27 06:30:00,2.5,0.0,94.5,100.0,0.0,N,Not Recommended,,,2018,7,27,6,7
2018-07-27 07:30:00,2.8,0.0,96.1,100.0,0.0,N,Not Recommended,,,2018,7,27,7,8
2018-07-27 08:30:00,4.8,0.0,97.9,100.0,0.0,SW,Not Recommended,,,2018,7,27,8,9
2018-07-27 09:30:00,8.1,0.0,97.5,100.0,0.2,SW,Not Recommended,,,2018,7,27,9,10
2018-07-27 10:30:00,11.0,0.0,76.8,99.3,0.6,W,Not Recommended,,,2018,7,27,10,11
2018-07-27 11:30:00,13.7,0.0,4.1,90.4,5.2,W,Best Conditions,,,2018,7,27,11,12
2018-07-27 12:30:00,13.1,0.0,45.0,86.1,10.5,W,Best Conditions,,,2018,7,27,12,13
2018-07-27 13:30:00,14.3,0.0,0.2,81.8,15.4,SW,Extreme Caution,,,2018,7,27,13,14
2018-07-27 14:30:00,13.8,0.0,0.2,80.7,11.6,SW,Best Conditions,,,2018,7,27,14,15
2018-07-27 15:30:00,13.4,0.0,47.8,83.7,13.7,SW,Best Conditions,,,2018,7,27,15,16
2018-07-27 16:30:00,13.0,0.0,17.9,85.6,7.8,SW,Best Conditions,,,2018,7,27,16,17
2018-07-27 17:30:00,12.2,1.0,47.6,89.7,2.7,W,Not Recommended,,,2018,7,27,17,18
2018-07-27 18:30:00,11.3,1.4,97.1,93.4,0.6,W,Not Recommended,,,2018,7,27,18,19
2018-07-27 19:30:00,10.0,0.0,97.1,98.0,0.2,N,Not Recommended,,,2018,7,27,19,20
2018-07-27 20:30:00,10.3,0.0,97.0,96.1,1.0,NW,Not Recommended,,,2018,7,27,20,21
2018-07-27 21:30:00,11.7,0.0,89.4,90.2,3.2,W,Best Conditions,,,2018,7,27,21,22
2018-07-27 22:30:00,12.0,0.0,7.1,90.0,5.2,W,Best Conditions,,,2018,7,27,22,23
2018-07-26 23:30:00,12.5,0.0,0.3,86.0,10.1,SW,Best Conditions,,,2018,7,26,-1,0
2018-07-28 00:30:00,12.4,0.0,17.1,84.6,9.3,SW,Best Conditions,,,2018,7,28,0,1
2018-07-28 01:30:00,12.7,0.0,0.2,83.9,10.2,SW,Best Conditions,,,2018,7,28,1,2
2018-07-28 02:30:00,12.3,0.8,60.2,90.3,9.7,W,Not Recommended,,,2018,7,28,2,3
2018-07-28 03:30:00,12.0,0.0,13.3,89.7,9.6,W,Best Conditions,,,2018,7,28,3,4
2018-07-28 04:30:00,11.9,0.0,0.3,91.9,5.1,W,Best Conditions,,,2018,7,28,4,5
2018-07-28 05:30:00,12.5,0.0,15.2,87.5,13.1,SW,Best Conditions,,,2018,7,28,5,6
2018-07-28 06:30:00,12.7,0.0,2.1,83.1,14.7,SW,Best Conditions,,,2018,7,28,6,7
2018-07-28 07:30:00,12.9,0.2,38.9,83.9,12.4,SW,Not Recommended,,,2018,7,28,7,8
2018-07-28 08:30:00,11.9,0.2,87.8,90.7,10.9,SW,Not Recommended,,,2018,7,28,8,9
2018-07-28 09:30:00,13.4,1.0,72.5,90.1,8.5,SW,Not Recommended,,,2018,7,28,9,10
2018-07-28 10:30:00,12.5,2.4,56.2,91.8,12.4,SW,Not Recommended,,,2018,7,28,10,11
2018-07-28 11:30:00,14.7,0.0,0.2,84.7,12.9,SW,Best Conditions,,,2018,7,28,11,12
2018-07-28 12:30:00,13.9,0.0,36.9,85.4,14.5,W,Best Conditions,,,2018,7,28,12,13
2018-07-28 13:30:00,15.1,0.2,0.2,82.1,16.3,SW,Not Recommended,,,2018,7,28,13,14
2018-07-28 14:30:00,15.2,0.0,0.2,80.2,16.5,SW,Extreme Caution,,,2018,7,28,14,15
2018-07-28 15:30:00,14.8,0.0,0.2,81.7,15.3,SW,Extreme Caution,,,2018,7,28,15,16
2018-07-28 16:30:00,14.2,0.0,0.2,83.5,11.0,W,Best Conditions,,,2018,7,28,16,17
2018-07-28 17:30:00,12.9,0.0,0.2,89.4,4.1,W,Best Conditions,,,2018,7,28,17,18
2018-07-28 18:30:00,11.9,0.0,2.9,93.5,0.2,W,Not Recommended,,,2018,7,28,18,19
2018-07-28 19:30:00,10.7,0.0,38.0,97.3,0.1,NW,Not Recommended,,,2018,7,28,19,20
2018-07-28 20:30:00,10.2,0.0,94.2,98.4,0.0,NW,Not Recommended,,,2018,7,28,20,21
2018-07-28 21:30:00,9.0,0.0,94.3,99.2,0.1,NW,Not Recommended,,,2018,7,28,21,22
2018-07-28 22:30:00,8.0,0.0,94.9,99.9,0.0,N,Not Recommended,,,2018,7,28,22,23
2018-07-27 23:30:00,8.1,0.0,95.5,100.0,0.0,NW,Not Recommended,,,2018,7,27,-1,0
2018-07-29 00:30:00,7.3,0.0,96.0,100.0,0.0,W,Not Recommended,,,2018,7,29,0,1
