"MetWatch hourly weather data for Kumeu, Auckland"
Date,Time,"Air Temp. (°C)","Rainfall (mm)","Leaf Wetness (%)","Relative Humidity (%)","Wind Speed (km/h)","Wind Direction","Spray Drift Risk","Backup Data","Missing Data"
"Mon 1st Mar 2021","5 - 6pm",21.1,0.0,0.4,70.9,12.4,NE,"Best Conditions",,
"Mon 1st Mar 2021","6 - 7pm",20.6,0.0,5.0,76.1,9.8,NE,"Best Conditions",,
"Mon 1st Mar 2021","7 - 8pm",19.9,0.0,68.3,80.5,5.1,NE,"Best Conditions",,
"Mon 1st Mar 2021","8 - 9pm",18.6,4.4,97.7,90.7,1.7,NE,"Not Recommended",,
"Mon 1st Mar 2021","9 - 10pm",18.2,0.4,98.3,95.1,0.5,N,"Not Recommended",,
"Mon 1st Mar 2021","10 - 11pm",18.1,0.8,97.4,96.5,1.1,NE,"Not Recommended",,
"Mon 1st Mar 2021","11 - 12am",17.5,0.4,98.1,97.0,5.5,NE,"Not Recommended",,
"Tue 2nd Mar 2021","12 - 1am",17.2,0.0,98.4,97.3,1.8,NE,"Not Recommended",,
"Tue 2nd Mar 2021","1 - 2am",17.2,0.0,98.9,97.7,0.7,NE,"Not Recommended",,
"Tue 2nd Mar 2021","2 - 3am",17.3,0.2,98.4,98.0,1.1,NE,"Not Recommended",,
"Tue 2nd Mar 2021","3 - 4am",17.1,0.0,98.3,98.2,0.6,NE,"Not Recommended",,
"Tue 2nd Mar 2021","4 - 5am",16.9,0.0,98.4,98.5,0.0,NE,"Not Recommended",,
"Tue 2nd Mar 2021","5 - 6am",17.2,0.4,98.2,98.7,1.7,NE,"Not Recommended",,
"Tue 2nd Mar 2021","6 - 7am",17.0,0.0,98.2,98.9,0.0,NE,"Not Recommended",,
"Tue 2nd Mar 2021","7 - 8am",16.5,0.0,98.5,99.1,0.0,NE,"Not Recommended",,
"Tue 2nd Mar 2021","8 - 9am",18.6,0.2,74.2,98.5,2.5,NE,"Not Recommended",,
"Tue 2nd Mar 2021","9 - 10am",21.8,0.0,0.3,90.2,5.4,N,"Best Conditions",,
"Tue 2nd Mar 2021","10 - 11am",23.3,0.0,0.2,75.1,4.8,N,"Best Conditions",,
"Tue 2nd Mar 2021","11 - 12pm",24.6,0.0,0.2,66.7,5.4,NW,"Best Conditions",,
"Tue 2nd Mar 2021","12 - 1pm",25.8,0.0,0.1,56.4,5.9,NW,"Best Conditions",,
"Tue 2nd Mar 2021","1 - 2pm",26.2,0.0,0.1,55.5,8.2,W,"Best Conditions",,
"Tue 2nd Mar 2021","2 - 3pm",26.0,0.0,0.1,58.6,8.7,SW,"Best Conditions",,
"Tue 2nd Mar 2021","3 - 4pm",26.0,0.0,0.2,59.1,10.4,SW,"Best Conditions",,
"Tue 2nd Mar 2021","4 - 5pm",25.9,0.0,0.2,56.7,11.9,SW,"Best Conditions",,
"Tue 2nd Mar 2021","5 - 6pm",24.8,0.0,0.2,63.1,9.9,SW,"Best Conditions",,
"Tue 2nd Mar 2021","6 - 7pm",24.2,0.0,0.2,66.6,8.5,W,"Best Conditions",,
"Tue 2nd Mar 2021","7 - 8pm",22.4,0.0,0.3,76.7,3.5,W,"Best Conditions",,
"Tue 2nd Mar 2021","8 - 9pm",20.2,0.0,2.7,87.5,0.1,W,"Not Recommended",,
"Tue 2nd Mar 2021","9 - 10pm",19.4,0.0,74.6,91.9,0.2,NW,"Not Recommended",,
"Tue 2nd Mar 2021","10 - 11pm",18.8,0.0,93.6,94.7,0.1,NW,"Not Recommended",,
"Tue 2nd Mar 2021","11 - 12am",18.3,0.0,91.4,96.3,0.0,NW,"Not Recommended",,
"Wed 3rd Mar 2021","12 - 1am",17.9,0.0,91.5,97.2,0.2,N,"Not Recommended",,
"Wed 3rd Mar 2021","1 - 2am",17.2,0.0,92.5,97.9,0.3,N,"Not Recommended",,
"Wed 3rd Mar 2021","2 - 3am",16.5,0.0,94.3,98.4,0.0,N,"Not Recommended",,
"Wed 3rd Mar 2021","3 - 4am",18.2,0.0,97.4,98.7,1.4,W,"Not Recommended",,
"Wed 3rd Mar 2021","4 - 5am",18.4,0.0,98.2,98.1,0.8,NW,"Not Recommended",,
"Wed 3rd Mar 2021","5 - 6am",18.7,0.0,99.1,97.0,0.9,NW,"Not Recommended",,
"Wed 3rd Mar 2021","6 - 7am",19.0,0.6,98.1,96.0,2.8,NW,"Not Recommended",,
"Wed 3rd Mar 2021","7 - 8am",18.8,0.6,97.1,95.9,3.2,W,"Not Recommended",,
"Wed 3rd Mar 2021","8 - 9am",19.9,0.0,72.9,95.6,1.1,W,"Not Recommended",,
"Wed 3rd Mar 2021","9 - 10am",21.3,0.0,68.6,93.3,3.7,NW,"Best Conditions",,
"Wed 3rd Mar 2021","10 - 11am",21.1,1.0,98.0,92.3,3.8,W,"Not Recommended",,
"Wed 3rd Mar 2021","11 - 12pm",19.2,6.0,96.7,95.1,6.2,SW,"Not Recommended",,
"Wed 3rd Mar 2021","12 - 1pm",20.0,4.2,70.5,94.9,1.4,SW,"Not Recommended",,
"Wed 3rd Mar 2021","1 - 2pm",20.6,3.2,63.4,94.5,6.3,SW,"Not Recommended",,
"Wed 3rd Mar 2021","2 - 3pm",22.2,0.0,0.4,91.0,7.9,W,"Best Conditions",,
"Wed 3rd Mar 2021","3 - 4pm",23.2,0.0,3.5,83.4,9.9,W,"Best Conditions",,
"Wed 3rd Mar 2021","4 - 5pm",24.4,0.0,0.2,76.6,10.5,W,"Best Conditions",,
"Wed 3rd Mar 2021","5 - 6pm",24.1,0.0,0.2,73.4,9.9,W,"Best Conditions",,
"Wed 3rd Mar 2021","6 - 7pm",22.8,0.8,20.1,74.2,8.2,W,"Not Recommended",,
"Wed 3rd Mar 2021","7 - 8pm",21.3,0.0,32.5,86.4,2.9,W,"Not Recommended",,
"Wed 3rd Mar 2021","8 - 9pm",20.4,0.0,1.2,91.3,0.2,N,"Not Recommended",,
"Wed 3rd Mar 2021","9 - 10pm",19.8,0.0,39.8,91.5,2.3,NW,"Not Recommended",,
"Wed 3rd Mar 2021","10 - 11pm",18.8,0.4,97.7,93.8,1.0,W,"Not Recommended",,
"Wed 3rd Mar 2021","11 - 12am",17.8,0.0,98.3,96.4,0.0,W,"Not Recommended",,
"Thu 4th Mar 2021","12 - 1am",16.7,0.0,98.3,97.6,0.1,NW,"Not Recommended",,
"Thu 4th Mar 2021","1 - 2am",16.8,0.0,98.2,98.2,0.0,N,"Not Recommended",,
"Thu 4th Mar 2021","2 - 3am",17.4,0.0,98.2,98.6,0.0,N,"Not Recommended",,
"Thu 4th Mar 2021","3 - 4am",17.8,0.0,97.6,98.8,0.0,N,"Not Recommended",,
"Thu 4th Mar 2021","4 - 5am",17.8,0.0,97.4,99.0,0.0,N,"Not Recommended",,
"Thu 4th Mar 2021","5 - 6am",17.8,0.0,97.6,99.2,0.0,N,"Not Recommended",,
"Thu 4th Mar 2021","6 - 7am",17.5,0.0,98.3,99.4,0.0,N,"Not Recommended",,
"Thu 4th Mar 2021","7 - 8am",17.4,0.0,98.3,99.5,0.0,N,"Not Recommended",,
"Thu 4th Mar 2021","8 - 9am",18.4,0.0,97.8,99.4,0.0,N,"Not Recommended",,
"Thu 4th Mar 2021","9 - 10am",19.6,1.6,49.4,98.9,1.3,W,"Not Recommended",,
"Thu 4th Mar 2021","10 - 11am",18.2,3.8,96.8,97.8,1.7,W,"Not Recommended",,
"Thu 4th Mar 2021","11 - 12pm",19.2,0.6,97.0,97.1,0.7,W,"Not Recommended",,
"Thu 4th Mar 2021","12 - 1pm",19.5,0.2,98.1,96.9,0.4,SW,"Not Recommended",,
"Thu 4th Mar 2021","1 - 2pm",18.9,2.4,85.9,96.2,2.8,NW,"Not Recommended",,
"Thu 4th Mar 2021","2 - 3pm",21.3,0.0,0.3,89.6,5.3,SW,"Best Conditions",,
"Thu 4th Mar 2021","3 - 4pm",22.6,0.0,0.2,80.0,7.1,SW,"Best Conditions",,
"Thu 4th Mar 2021","4 - 5pm",23.5,0.0,0.2,74.6,10.2,SW,"Best Conditions",,
"Thu 4th Mar 2021","5 - 6pm",22.4,0.0,0.2,75.9,12.6,SW,"Best Conditions",,
"Thu 4th Mar 2021","6 - 7pm",21.7,0.0,0.2,76.5,9.7,SW,"Best Conditions",,
"Thu 4th Mar 2021","7 - 8pm",20.4,0.0,0.3,78.9,3.0,SW,"Best Conditions",,
"Thu 4th Mar 2021","8 - 9pm",17.6,0.0,38.4,89.1,0.0,W,"Not Recommended",,
"Thu 4th Mar 2021","9 - 10pm",15.9,0.0,84.6,94.8,0.0,W,"Not Recommended",,
"Thu 4th Mar 2021","10 - 11pm",14.9,0.0,90.3,96.8,0.0,NW,"Not Recommended",,
"Thu 4th Mar 2021","11 - 12am",14.2,0.0,94.0,97.8,0.1,NW,"Not Recommended",,
"Fri 5th Mar 2021","12 - 1am",13.3,0.0,96.4,98.4,0.1,NW,"Not Recommended",,
"Fri 5th Mar 2021","1 - 2am",12.6,0.0,97.8,98.9,0.0,N,"Not Recommended",,
"Fri 5th Mar 2021","2 - 3am",12.1,0.0,98.7,99.2,0.0,SW,"Not Recommended",,
"Fri 5th Mar 2021","3 - 4am",12.8,0.2,97.9,99.4,0.2,SW,"Not Recommended",,
"Fri 5th Mar 2021","4 - 5am",12.2,0.0,97.9,99.6,0.0,N,"Not Recommended",,
"Fri 5th Mar 2021","5 - 6am",11.7,0.0,98.3,99.8,0.0,N,"Not Recommended",,
"Fri 5th Mar 2021","6 - 7am",11.4,0.0,98.5,99.9,0.0,W,"Not Recommended",,
"Fri 5th Mar 2021","7 - 8am",12.8,0.2,99.1,99.9,0.2,SW,"Not Recommended",,
"Fri 5th Mar 2021","8 - 9am",15.2,0.0,99.1,99.6,0.8,SW,"Not Recommended",,
"Fri 5th Mar 2021","9 - 10am",18.4,0.0,22.0,97.5,1.7,SW,"Not Recommended",,
"Fri 5th Mar 2021","10 - 11am",21.7,0.0,0.2,80.5,4.4,W,"Best Conditions",,
"Fri 5th Mar 2021","11 - 12pm",21.6,0.0,0.3,73.5,3.3,N,"Best Conditions",,
"Fri 5th Mar 2021","12 - 1pm",22.8,0.0,6.0,65.7,5.8,SW,"Best Conditions",,
"Fri 5th Mar 2021","1 - 2pm",22.6,0.0,10.8,66.9,8.5,SW,"Best Conditions",,
"Fri 5th Mar 2021","2 - 3pm",23.8,0.0,0.2,60.0,10.3,SW,"Best Conditions",,
"Fri 5th Mar 2021","3 - 4pm",24.0,0.0,0.2,58.7,9.3,SW,"Best Conditions",,
"Fri 5th Mar 2021","4 - 5pm",23.9,0.0,0.2,58.7,12.5,SW,"Best Conditions",,
"Fri 5th Mar 2021","5 - 6pm",23.6,0.0,0.2,58.1,9.7,SW,"Best Conditions",,
"Fri 5th Mar 2021","6 - 7pm",22.4,0.0,0.2,63.3,7.9,SW,"Best Conditions",,
"Fri 5th Mar 2021","7 - 8pm",20.9,0.0,0.3,69.9,4.8,W,"Best Conditions",,
"Fri 5th Mar 2021","8 - 9pm",19.3,0.0,0.4,78.6,0.3,W,"Not Recommended",,
"Fri 5th Mar 2021","9 - 10pm",18.7,0.0,0.7,83.5,0.0,N,"Not Recommended",,
"Fri 5th Mar 2021","10 - 11pm",18.3,0.0,0.9,86.7,0.0,W,"Not Recommended",,
"Fri 5th Mar 2021","11 - 12am",17.7,0.0,7.4,89.0,0.0,W,"Not Recommended",,
"Sat 6th Mar 2021","12 - 1am",16.9,0.0,42.6,91.9,0.0,N,"Not Recommended",,
"Sat 6th Mar 2021","1 - 2am",15.1,0.0,93.5,94.4,0.0,N,"Not Recommended",,
"Sat 6th Mar 2021","2 - 3am",14.3,0.0,91.7,96.2,0.0,N,"Not Recommended",,
"Sat 6th Mar 2021","3 - 4am",13.0,0.0,91.6,97.0,0.0,W,"Not Recommended",,
"Sat 6th Mar 2021","4 - 5am",12.1,0.0,93.2,97.8,0.0,N,"Not Recommended",,
"Sat 6th Mar 2021","5 - 6am",11.2,0.0,94.9,98.3,0.0,N,"Not Recommended",,
"Sat 6th Mar 2021","6 - 7am",10.5,0.0,96.7,98.7,0.0,N,"Not Recommended",,
"Sat 6th Mar 2021","7 - 8am",11.2,0.0,98.4,98.7,0.0,W,"Not Recommended",,
"Sat 6th Mar 2021","8 - 9am",15.5,0.0,98.9,96.1,0.0,N,"Not Recommended",,
"Sat 6th Mar 2021","9 - 10am",19.4,0.0,41.0,84.4,1.9,W,"Not Recommended",,
"Sat 6th Mar 2021","10 - 11am",22.5,0.0,0.2,67.7,5.3,NW,"Best Conditions",,
"Sat 6th Mar 2021","11 - 12pm",23.1,0.0,0.2,64.4,5.9,W,"Best Conditions",,
"Sat 6th Mar 2021","12 - 1pm",23.1,0.0,0.2,65.3,4.8,W,"Best Conditions",,
"Sat 6th Mar 2021","1 - 2pm",22.7,0.0,38.1,70.2,6.7,W,"Best Conditions",,
"Sat 6th Mar 2021","2 - 3pm",22.8,0.0,0.9,69.7,8.5,W,"Best Conditions",,
"Sat 6th Mar 2021","3 - 4pm",23.3,0.0,0.2,69.6,10.3,W,"Best Conditions",,
"Sat 6th Mar 2021","4 - 5pm",22.2,0.0,0.2,75.8,11.2,SW,"Best Conditions",,
"Sat 6th Mar 2021","5 - 6pm",21.1,0.0,0.3,78.5,9.1,W,"Best Conditions",,
"Sat 6th Mar 2021","6 - 7pm",19.6,0.2,58.3,85.5,4.7,SW,"Not Recommended",,
"Sat 6th Mar 2021","7 - 8pm",17.8,0.4,99.2,93.3,4.8,SW,"Not Recommended",,
"Sat 6th Mar 2021","8 - 9pm",17.2,0.0,98.9,95.3,2.2,NE,"Not Recommended",,
"Sat 6th Mar 2021","9 - 10pm",16.9,0.0,98.2,95.7,0.0,E,"Not Recommended",,
"Sat 6th Mar 2021","10 - 11pm",17.0,0.0,98.7,96.3,0.0,N,"Not Recommended",,
"Sat 6th Mar 2021","11 - 12am",16.9,0.0,99.0,97.0,0.0,W,"Not Recommended",,
"Sun 7th Mar 2021","12 - 1am",17.2,0.0,99.6,97.2,0.6,W,"Not Recommended",,
"Sun 7th Mar 2021","1 - 2am",16.8,0.0,99.2,96.8,0.3,W,"Not Recommended",,
"Sun 7th Mar 2021","2 - 3am",16.3,0.0,99.1,97.0,0.0,W,"Not Recommended",,
"Sun 7th Mar 2021","3 - 4am",16.2,0.0,99.1,96.8,0.1,W,"Not Recommended",,
"Sun 7th Mar 2021","4 - 5am",16.8,0.0,57.8,90.7,4.1,SW,"Best Conditions",,
"Sun 7th Mar 2021","5 - 6am",16.6,0.0,1.0,83.0,3.5,SW,"Best Conditions",,
"Sun 7th Mar 2021","6 - 7am",16.2,0.0,0.5,77.1,1.4,W,"Not Recommended",,
"Sun 7th Mar 2021","7 - 8am",16.4,0.0,0.5,75.9,2.7,SW,"Not Recommended",,
"Sun 7th Mar 2021","8 - 9am",19.0,0.0,0.3,66.4,10.6,SW,"Best Conditions",,
"Sun 7th Mar 2021","9 - 10am",19.8,0.0,23.2,67.7,13.2,SW,"Best Conditions",,
"Sun 7th Mar 2021","10 - 11am",20.3,0.0,0.3,65.3,17.7,SW,"Extreme Caution",,
"Sun 7th Mar 2021","11 - 12pm",20.9,0.0,0.2,60.4,18.1,SW,"Extreme Caution",,
"Sun 7th Mar 2021","12 - 1pm",21.3,0.0,0.2,58.8,19.4,SW,"Extreme Caution",,
"Sun 7th Mar 2021","1 - 2pm",21.3,0.0,0.2,57.2,21.3,SW,"Not Recommended",,
"Sun 7th Mar 2021","2 - 3pm",21.5,0.0,0.2,56.9,22.3,SW,"Not Recommended",,
"Sun 7th Mar 2021","3 - 4pm",21.1,0.0,0.2,59.6,23.4,SW,"Not Recommended",,
"Sun 7th Mar 2021","4 - 5pm",20.6,0.0,3.5,64.2,23.1,SW,"Not Recommended",,
"Sun 7th Mar 2021","5 - 6pm",20.0,0.0,12.4,64.7,20.7,SW,"Not Recommended",,
"Sun 7th Mar 2021","6 - 7pm",19.1,0.0,14.5,65.9,18.3,SW,"Extreme Caution",,
"Sun 7th Mar 2021","7 - 8pm",18.5,4.2,15.1,68.3,14.8,SW,"Not Recommended",,
"Sun 7th Mar 2021","8 - 9pm",17.9,0.0,25.0,68.8,10.7,SW,"Best Conditions",,
"Sun 7th Mar 2021","9 - 10pm",18.0,0.0,27.2,67.8,15.1,SW,"Extreme Caution",,
"Sun 7th Mar 2021","10 - 11pm",17.8,0.0,15.6,66.8,14.5,SW,"Best Conditions",,
"Sun 7th Mar 2021","11 - 12am",18.3,0.0,24.4,67.9,15.6,SW,"Extreme Caution",,
"Mon 8th Mar 2021","12 - 1am",18.2,0.0,19.5,65.9,13.9,SW,"Best Conditions",,
"Mon 8th Mar 2021","1 - 2am",18.6,0.0,12.1,61.4,18.2,SW,"Extreme Caution",,
"Mon 8th Mar 2021","2 - 3am",18.3,0.2,2.9,55.7,14.7,SW,"Not Recommended",,
"Mon 8th Mar 2021","3 - 4am",18.2,0.0,30.3,64.5,14.4,SW,"Best Conditions",,
"Mon 8th Mar 2021","4 - 5am",18.2,0.0,18.8,66.1,15.4,SW,"Extreme Caution",,
"Mon 8th Mar 2021","5 - 6am",18.2,0.0,15.3,64.9,17.4,SW,"Extreme Caution",,
"Mon 8th Mar 2021","6 - 7am",17.7,0.0,41.5,68.2,17.4,SW,"Extreme Caution",,
"Mon 8th Mar 2021","7 - 8am",17.9,0.0,10.2,65.6,19.6,SW,"Extreme Caution",,
"Mon 8th Mar 2021","8 - 9am",18.1,0.0,3.4,65.4,16.4,SW,"Extreme Caution",,
"Mon 8th Mar 2021","9 - 10am",17.1,0.0,38.5,74.1,12.8,SW,"Best Conditions",,
"Mon 8th Mar 2021","10 - 11am",18.6,0.0,3.0,65.6,16.3,SW,"Extreme Caution",,
"Mon 8th Mar 2021","11 - 12pm",19.2,0.0,11.1,64.3,19.6,SW,"Extreme Caution",,
"Mon 8th Mar 2021","12 - 1pm",19.7,0.0,1.0,62.1,19.9,SW,"Extreme Caution",,
"Mon 8th Mar 2021","1 - 2pm",20.5,0.8,0.3,55.7,19.3,SW,"Not Recommended",,
"Mon 8th Mar 2021","2 - 3pm",19.9,0.0,0.5,60.8,20.5,SW,"Not Recommended",,
"Mon 8th Mar 2021","3 - 4pm",20.2,0.0,0.4,58.5,19.9,SW,"Extreme Caution",,
"Mon 8th Mar 2021","4 - 5pm",20.0,0.0,0.5,62.1,20.1,SW,"Extreme Caution",,
"Mon 8th Mar 2021","5 - 6pm",19.0,0.0,4.8,66.3,20.3,SW,"Not Recommended",,
"Mon 8th Mar 2021","6 - 7pm",18.1,0.0,14.3,75.8,14.0,SW,"Best Conditions",,
"Mon 8th Mar 2021","7 - 8pm",18.0,0.0,10.2,70.3,12.7,SW,"Best Conditions",,
"Mon 8th Mar 2021","8 - 9pm",17.2,0.0,16.6,74.2,9.6,SW,"Best Conditions",,
"Mon 8th Mar 2021","9 - 10pm",17.4,0.0,15.6,75.3,9.3,SW,"Best Conditions",,
"Mon 8th Mar 2021","10 - 11pm",17.3,0.0,17.9,76.6,2.6,SW,"Not Recommended",,
"Mon 8th Mar 2021","11 - 12am",17.6,0.0,10.3,70.1,6.3,SW,"Best Conditions",,
"Tue 9th Mar 2021","12 - 1am",17.5,0.0,6.4,66.1,5.4,SW,"Best Conditions",,
"Tue 9th Mar 2021","1 - 2am",17.3,0.0,6.2,67.8,2.9,SW,"Best Conditions",,
"Tue 9th Mar 2021","2 - 3am",16.8,0.0,11.5,73.4,0.3,SW,"Not Recommended",,
"Tue 9th Mar 2021","3 - 4am",16.9,0.0,17.3,76.9,1.2,SW,"Not Recommended",,
"Tue 9th Mar 2021","4 - 5am",16.9,0.0,11.3,72.3,1.9,SW,"Not Recommended",,
"Tue 9th Mar 2021","5 - 6am",16.4,0.0,14.0,73.4,0.1,W,"Not Recommended",,
"Tue 9th Mar 2021","6 - 7am",15.9,0.0,24.8,79.0,0.0,SW,"Not Recommended",,
"Tue 9th Mar 2021","7 - 8am",15.8,0.0,30.4,82.3,0.5,NW,"Not Recommended",,
"Tue 9th Mar 2021","8 - 9am",17.1,0.0,13.1,79.4,3.4,SW,"Best Conditions",,
"Tue 9th Mar 2021","9 - 10am",18.7,0.0,2.7,69.3,7.8,SW,"Best Conditions",,
"Tue 9th Mar 2021","10 - 11am",19.3,0.0,5.0,67.3,9.7,SW,"Best Conditions",,
"Tue 9th Mar 2021","11 - 12pm",19.6,0.0,2.0,65.2,7.3,SW,"Best Conditions",,
"Tue 9th Mar 2021","12 - 1pm",20.2,0.0,3.2,62.8,10.9,SW,"Best Conditions",,
"Tue 9th Mar 2021","1 - 2pm",20.7,0.0,0.5,59.1,12.6,SW,"Best Conditions",,
"Tue 9th Mar 2021","2 - 3pm",21.1,0.0,0.3,55.1,13.6,SW,"Best Conditions",,
"Tue 9th Mar 2021","3 - 4pm",21.6,0.0,0.3,50.9,11.9,SW,"Best Conditions",,
"Tue 9th Mar 2021","4 - 5pm",20.6,0.0,0.4,55.5,11.9,SW,"Best Conditions",,
"Tue 9th Mar 2021","5 - 6pm",20.3,0.0,0.5,57.9,9.7,SW,"Best Conditions",,
"Tue 9th Mar 2021","6 - 7pm",19.7,0.0,0.7,61.1,6.5,SW,"Best Conditions",,
"Tue 9th Mar 2021","7 - 8pm",18.4,0.0,1.9,66.2,3.5,SW,"Best Conditions",,
"Tue 9th Mar 2021","8 - 9pm",15.8,0.0,47.1,75.1,0.0,SW,"Not Recommended",,
"Tue 9th Mar 2021","9 - 10pm",13.3,0.0,97.5,87.7,0.0,N,"Not Recommended",,
"Tue 9th Mar 2021","10 - 11pm",12.5,0.0,100.0,92.5,0.0,N,"Not Recommended",,
"Tue 9th Mar 2021","11 - 12am",13.2,0.0,100.0,94.1,0.0,N,"Not Recommended",,
"Wed 10th Mar 2021","12 - 1am",13.7,0.0,100.0,94.0,0.0,N,"Not Recommended",,
"Wed 10th Mar 2021","1 - 2am",12.8,0.0,100.0,94.6,0.0,N,"Not Recommended",,
"Wed 10th Mar 2021","2 - 3am",12.7,0.0,100.0,95.6,0.0,N,"Not Recommended",,
"Wed 10th Mar 2021","3 - 4am",12.7,0.0,100.0,96.2,0.0,N,"Not Recommended",,
"Wed 10th Mar 2021","4 - 5am",13.0,0.0,100.0,96.8,0.0,N,"Not Recommended",,
"Wed 10th Mar 2021","5 - 6am",13.3,0.0,100.0,96.9,0.0,N,"Not Recommended",,
"Wed 10th Mar 2021","6 - 7am",13.5,0.0,100.0,96.8,0.0,N,"Not Recommended",,
"Wed 10th Mar 2021","7 - 8am",14.0,0.0,99.9,96.3,0.0,N,"Not Recommended",,
"Wed 10th Mar 2021","8 - 9am",15.7,0.0,68.3,93.6,0.0,N,"Not Recommended",,
"Wed 10th Mar 2021","9 - 10am",18.9,0.0,2.2,79.0,3.6,W,"Best Conditions",,
"Wed 10th Mar 2021","10 - 11am",20.8,0.0,0.6,67.2,4.5,NW,"Best Conditions",,
"Wed 10th Mar 2021","11 - 12pm",22.5,0.0,0.3,57.1,7.1,NW,"Best Conditions",,
"Wed 10th Mar 2021","12 - 1pm",21.3,0.0,0.3,61.1,5.5,W,"Best Conditions",,
"Wed 10th Mar 2021","1 - 2pm",22.0,0.0,0.3,57.1,5.3,NW,"Best Conditions",,
"Wed 10th Mar 2021","2 - 3pm",22.6,0.0,0.2,56.0,7.2,W,"Best Conditions",,
"Wed 10th Mar 2021","3 - 4pm",21.7,0.0,27.1,62.4,5.3,W,"Best Conditions",,
"Wed 10th Mar 2021","4 - 5pm",23.6,0.0,0.6,52.9,8.8,W,"Best Conditions",,
"Wed 10th Mar 2021","5 - 6pm",22.4,0.0,2.3,58.0,7.9,W,"Best Conditions",,
"Wed 10th Mar 2021","6 - 7pm",22.3,0.0,0.9,53.8,7.7,W,"Best Conditions",,
"Wed 10th Mar 2021","7 - 8pm",20.7,0.0,2.3,57.9,3.4,W,"Best Conditions",,
"Wed 10th Mar 2021","8 - 9pm",19.5,0.0,23.5,67.8,0.3,NW,"Not Recommended",,
"Wed 10th Mar 2021","9 - 10pm",19.2,0.0,68.9,73.4,0.8,N,"Not Recommended",,
"Wed 10th Mar 2021","10 - 11pm",19.2,0.0,84.8,76.0,1.5,NE,"Not Recommended",,
"Wed 10th Mar 2021","11 - 12am",19.0,0.0,84.9,76.2,1.4,N,"Not Recommended",,
"Thu 11th Mar 2021","12 - 1am",18.5,0.0,99.0,79.4,1.1,N,"Not Recommended",,
"Thu 11th Mar 2021","1 - 2am",17.8,2.6,99.7,88.0,2.1,N,"Not Recommended",,
"Thu 11th Mar 2021","2 - 3am",17.3,0.4,99.6,94.1,0.1,NW,"Not Recommended",,
"Thu 11th Mar 2021","3 - 4am",17.4,0.0,99.7,95.8,0.6,NW,"Not Recommended",,
"Thu 11th Mar 2021","4 - 5am",17.7,0.0,100.0,96.6,1.8,W,"Not Recommended",,
"Thu 11th Mar 2021","5 - 6am",18.1,0.2,100.0,97.1,2.4,W,"Not Recommended",,
"Thu 11th Mar 2021","6 - 7am",17.9,0.0,100.0,96.5,6.4,SW,"Best Conditions",,
"Thu 11th Mar 2021","7 - 8am",18.1,0.0,100.0,95.7,4.8,SW,"Best Conditions",,
"Thu 11th Mar 2021","8 - 9am",19.0,0.0,42.3,92.5,8.5,SW,"Best Conditions",,
"Thu 11th Mar 2021","9 - 10am",20.0,0.0,2.8,87.5,8.9,SW,"Best Conditions",,
"Thu 11th Mar 2021","10 - 11am",19.5,0.2,65.5,86.3,6.8,SW,"Not Recommended",,
"Thu 11th Mar 2021","11 - 12pm",20.6,0.0,10.2,84.5,6.6,SW,"Best Conditions",,
"Thu 11th Mar 2021","12 - 1pm",22.2,0.0,0.2,71.8,11.6,SW,"Best Conditions",,
"Thu 11th Mar 2021","1 - 2pm",22.2,0.0,0.2,71.1,11.4,SW,"Best Conditions",,
"Thu 11th Mar 2021","2 - 3pm",21.8,0.0,13.0,77.0,13.6,SW,"Best Conditions",,
"Thu 11th Mar 2021","3 - 4pm",21.9,0.0,0.2,71.6,12.5,SW,"Best Conditions",,
"Thu 11th Mar 2021","4 - 5pm",21.9,0.0,0.2,69.0,13.1,SW,"Best Conditions",,
"Thu 11th Mar 2021","5 - 6pm",21.8,0.0,0.2,68.5,13.6,SW,"Best Conditions",,
"Thu 11th Mar 2021","6 - 7pm",20.8,0.0,0.2,70.4,11.7,SW,"Best Conditions",,
"Thu 11th Mar 2021","7 - 8pm",19.2,0.0,0.3,77.6,7.2,SW,"Best Conditions",,
"Thu 11th Mar 2021","8 - 9pm",18.1,0.0,0.4,80.7,1.8,SW,"Not Recommended",,
"Thu 11th Mar 2021","9 - 10pm",16.4,0.0,30.8,87.1,0.2,NW,"Not Recommended",,
"Thu 11th Mar 2021","10 - 11pm",14.3,0.0,92.3,93.3,0.2,NW,"Not Recommended",,
"Thu 11th Mar 2021","11 - 12am",13.3,0.0,92.9,95.7,0.1,N,"Not Recommended",,
"Fri 12th Mar 2021","12 - 1am",12.4,0.0,94.6,96.9,0.1,NE,"Not Recommended",,
"Fri 12th Mar 2021","1 - 2am",12.0,0.0,95.5,97.6,0.0,N,"Not Recommended",,
"Fri 12th Mar 2021","2 - 3am",11.1,0.0,96.6,98.1,0.0,N,"Not Recommended",,
"Fri 12th Mar 2021","3 - 4am",10.8,0.0,97.6,98.5,0.1,N,"Not Recommended",,
"Fri 12th Mar 2021","4 - 5am",10.4,0.0,98.2,98.8,0.6,N,"Not Recommended",,
"Fri 12th Mar 2021","5 - 6am",9.6,0.0,98.3,99.0,0.0,N,"Not Recommended",,
"Fri 12th Mar 2021","6 - 7am",9.3,0.0,98.4,99.3,0.0,N,"Not Recommended",,
"Fri 12th Mar 2021","7 - 8am",9.4,0.0,98.7,99.3,0.0,N,"Not Recommended",,
