"MetWatch hourly weather data for Kumeu, Auckland"
Date,Time,"Air Temp. (°C)","Rainfall (mm)","Leaf Wetness (%)","Relative Humidity (%)","Wind Speed (km/h)","Wind Direction","Spray Drift Risk","Backup Data","Missing Data"
"Thu 4th Jun 2020","2 - 3am",16.0,0.0,5.2,87.0,4.8,NW,"Best Conditions",,
"Thu 4th Jun 2020","3 - 4am",15.9,0.0,92.5,89.7,4.7,NW,"Best Conditions",,
"Thu 4th Jun 2020","4 - 5am",16.0,0.0,98.6,89.9,5.5,NW,"Best Conditions",,
"Thu 4th Jun 2020","5 - 6am",15.9,0.0,92.7,90.6,3.8,NW,"Best Conditions",,
"Thu 4th Jun 2020","6 - 7am",15.5,0.0,86.7,91.6,2.3,NW,"Not Recommended",,
"Thu 4th Jun 2020","7 - 8am",15.0,0.0,77.5,92.4,1.7,NW,"Not Recommended",,
"Thu 4th Jun 2020","8 - 9am",16.2,0.0,13.2,86.1,1.6,N,"Not Recommended",,
"Thu 4th Jun 2020","9 - 10am",17.9,0.0,0.7,79.5,4.5,N,"Best Conditions",,
"Thu 4th Jun 2020","10 - 11am",17.5,0.0,60.5,83.3,5.5,N,"Best Conditions",,
"Thu 4th Jun 2020","11 - 12pm",15.9,0.0,97.3,93.5,3.9,NW,"Best Conditions",,
"Thu 4th Jun 2020","12 - 1pm",16.5,0.0,67.1,94.7,3.4,NW,"Best Conditions",,
"Thu 4th Jun 2020","1 - 2pm",17.7,0.0,0.3,87.6,6.6,NW,"Best Conditions",,
"Thu 4th Jun 2020","2 - 3pm",18.6,0.0,0.2,78.4,8.3,NW,"Best Conditions",,
"Thu 4th Jun 2020","3 - 4pm",18.1,0.0,0.2,75.8,8.7,NW,"Best Conditions",,
"Thu 4th Jun 2020","4 - 5pm",16.3,0.2,42.9,83.7,8.2,NW,"Not Recommended",,
"Thu 4th Jun 2020","5 - 6pm",14.6,0.0,99.3,93.2,2.3,NW,"Not Recommended",,
"Thu 4th Jun 2020","6 - 7pm",13.7,0.0,99.1,94.6,0.4,N,"Not Recommended",,
"Thu 4th Jun 2020","7 - 8pm",13.4,0.0,98.9,90.8,2.7,W,"Not Recommended",,
"Thu 4th Jun 2020","8 - 9pm",13.5,0.0,98.7,93.0,0.7,NW,"Not Recommended",,
"Thu 4th Jun 2020","9 - 10pm",13.5,0.0,98.4,94.3,2.2,NW,"Not Recommended",,
"Thu 4th Jun 2020","10 - 11pm",12.5,0.0,98.2,93.6,0.4,NW,"Not Recommended",,
"Thu 4th Jun 2020","11 - 12am",11.9,0.0,95.6,91.0,1.7,NW,"Not Recommended",,
"Fri 5th Jun 2020","12 - 1am",11.7,0.0,6.5,87.1,1.9,NW,"Not Recommended",,
"Fri 5th Jun 2020","1 - 2am",11.1,0.0,1.3,88.4,0.7,NW,"Not Recommended",,
"Fri 5th Jun 2020","2 - 3am",10.5,0.0,10.0,91.8,0.1,N,"Not Recommended",,
"Fri 5th Jun 2020","3 - 4am",9.9,0.0,93.5,95.0,0.0,N,"Not Recommended",,
"Fri 5th Jun 2020","4 - 5am",9.9,0.0,98.4,96.8,0.8,NW,"Not Recommended",,
"Fri 5th Jun 2020","5 - 6am",10.9,0.0,98.5,94.7,0.6,NW,"Not Recommended",,
"Fri 5th Jun 2020","6 - 7am",9.6,0.0,98.4,96.3,0.0,NE,"Not Recommended",,
"Fri 5th Jun 2020","7 - 8am",8.4,0.0,98.3,98.7,0.0,NE,"Not Recommended",,
"Fri 5th Jun 2020","8 - 9am",11.2,0.0,96.1,96.8,0.3,NE,"Not Recommended",,
"Fri 5th Jun 2020","9 - 10am",12.8,0.0,81.3,91.6,1.1,N,"Not Recommended",,
"Fri 5th Jun 2020","10 - 11am",13.5,0.0,79.2,94.2,2.7,N,"Not Recommended",,
"Fri 5th Jun 2020","11 - 12pm",15.3,0.0,0.7,87.1,6.4,N,"Best Conditions",,
"Fri 5th Jun 2020","12 - 1pm",16.5,0.0,23.9,83.4,6.7,N,"Best Conditions",,
"Fri 5th Jun 2020","1 - 2pm",16.4,0.2,2.1,81.7,7.5,N,"Not Recommended",,
"Fri 5th Jun 2020","2 - 3pm",15.6,0.0,0.3,84.0,6.0,N,"Best Conditions",,
"Fri 5th Jun 2020","3 - 4pm",14.5,0.0,65.6,89.0,3.5,NE,"Best Conditions",,
"Fri 5th Jun 2020","4 - 5pm",13.8,3.6,95.2,93.7,3.1,NE,"Not Recommended",,
"Fri 5th Jun 2020","5 - 6pm",13.3,1.4,94.8,97.9,4.3,E,"Not Recommended",,
"Fri 5th Jun 2020","6 - 7pm",13.2,0.0,94.5,99.0,1.6,E,"Not Recommended",,
"Fri 5th Jun 2020","7 - 8pm",13.2,0.0,95.1,99.5,2.3,SE,"Not Recommended",,
"Fri 5th Jun 2020","8 - 9pm",13.3,0.0,93.2,99.5,6.8,SE,"Best Conditions",,
"Fri 5th Jun 2020","9 - 10pm",13.0,0.0,95.3,99.4,1.3,S,"Not Recommended",,
"Fri 5th Jun 2020","10 - 11pm",12.3,0.0,95.8,98.9,0.6,S,"Not Recommended",,
"Fri 5th Jun 2020","11 - 12am",11.4,0.0,96.4,99.5,0.1,SW,"Not Recommended",,
"Sat 6th Jun 2020","12 - 1am",11.8,0.0,97.5,99.9,1.9,SW,"Not Recommended",,
"Sat 6th Jun 2020","1 - 2am",12.4,0.0,97.6,97.4,3.8,SW,"Best Conditions",,
"Sat 6th Jun 2020","2 - 3am",12.1,0.0,97.1,95.6,1.8,SW,"Not Recommended",,
"Sat 6th Jun 2020","3 - 4am",12.1,0.0,90.8,92.1,5.0,SW,"Best Conditions",,
"Sat 6th Jun 2020","4 - 5am",12.2,0.0,1.8,86.9,7.9,SW,"Best Conditions",,
"Sat 6th Jun 2020","5 - 6am",12.3,0.0,1.0,86.3,5.2,SW,"Best Conditions",,
"Sat 6th Jun 2020","6 - 7am",10.6,0.0,94.9,92.9,0.2,SW,"Not Recommended",,
"Sat 6th Jun 2020","7 - 8am",11.3,0.0,98.0,96.5,4.0,SW,"Best Conditions",,
"Sat 6th Jun 2020","8 - 9am",12.5,0.0,55.8,93.4,5.6,SW,"Best Conditions",,
"Sat 6th Jun 2020","9 - 10am",13.8,0.0,1.9,88.3,2.4,SW,"Not Recommended",,
"Sat 6th Jun 2020","10 - 11am",14.6,0.0,0.3,79.0,9.0,SW,"Best Conditions",,
"Sat 6th Jun 2020","11 - 12pm",14.8,0.0,14.7,80.9,13.7,SW,"Best Conditions",,
"Sat 6th Jun 2020","12 - 1pm",14.3,0.2,43.6,84.0,12.7,SW,"Not Recommended",,
"Sat 6th Jun 2020","1 - 2pm",14.9,0.0,0.4,78.5,15.2,SW,"Extreme Caution",,
"Sat 6th Jun 2020","2 - 3pm",14.6,0.0,15.0,80.0,13.8,SW,"Best Conditions",,
"Sat 6th Jun 2020","3 - 4pm",14.5,0.0,0.4,77.9,9.6,SW,"Best Conditions",,
"Sat 6th Jun 2020","4 - 5pm",14.4,0.0,12.7,74.8,10.8,SW,"Best Conditions",,
"Sat 6th Jun 2020","5 - 6pm",13.1,0.0,1.0,88.2,6.9,SW,"Best Conditions",,
"Sat 6th Jun 2020","6 - 7pm",12.7,0.0,1.3,89.0,3.9,SW,"Best Conditions",,
"Sat 6th Jun 2020","7 - 8pm",12.2,0.0,7.5,88.2,0.6,SW,"Not Recommended",,
"Sat 6th Jun 2020","8 - 9pm",10.5,0.0,43.3,88.6,0.1,W,"Not Recommended",,
"Sat 6th Jun 2020","9 - 10pm",8.3,0.0,76.0,95.3,0.0,NW,"Not Recommended",,
"Sat 6th Jun 2020","10 - 11pm",9.8,0.0,93.8,97.2,0.1,W,"Not Recommended",,
"Sat 6th Jun 2020","11 - 12am",10.5,0.0,98.1,98.3,0.3,NW,"Not Recommended",,
"Sun 7th Jun 2020","12 - 1am",10.2,0.0,98.4,99.3,0.0,N,"Not Recommended",,
"Sun 7th Jun 2020","1 - 2am",9.7,0.0,98.3,99.8,0.1,N,"Not Recommended",,
"Sun 7th Jun 2020","2 - 3am",8.7,0.0,98.3,99.9,0.0,NW,"Not Recommended",,
"Sun 7th Jun 2020","3 - 4am",10.9,0.0,96.5,99.1,3.5,SW,"Best Conditions",,
"Sun 7th Jun 2020","4 - 5am",10.8,0.0,96.9,98.0,0.4,SW,"Not Recommended",,
"Sun 7th Jun 2020","5 - 6am",10.8,0.0,96.2,99.3,2.2,SW,"Not Recommended",,
"Sun 7th Jun 2020","6 - 7am",11.3,0.0,98.3,98.8,0.4,S,"Not Recommended",,
"Sun 7th Jun 2020","7 - 8am",11.1,0.0,98.5,95.7,0.6,S,"Not Recommended",,
"Sun 7th Jun 2020","8 - 9am",11.8,0.0,14.8,84.1,4.0,SW,"Best Conditions",,
"Sun 7th Jun 2020","9 - 10am",12.9,0.0,0.3,70.8,10.6,SW,"Best Conditions",,
"Sun 7th Jun 2020","10 - 11am",13.8,0.0,0.2,61.3,12.8,SW,"Best Conditions",,
"Sun 7th Jun 2020","11 - 12pm",13.3,0.0,0.2,64.5,13.3,SW,"Best Conditions",,
"Sun 7th Jun 2020","12 - 1pm",12.8,0.0,38.1,74.4,12.7,SW,"Best Conditions",,
"Sun 7th Jun 2020","1 - 2pm",13.4,0.0,7.1,75.3,14.6,SW,"Best Conditions",,
"Sun 7th Jun 2020","2 - 3pm",14.0,0.0,0.2,61.8,17.2,SW,"Extreme Caution",,
"Sun 7th Jun 2020","3 - 4pm",12.7,0.0,0.3,71.2,13.2,SW,"Best Conditions",,
"Sun 7th Jun 2020","4 - 5pm",12.7,0.0,8.5,72.6,9.7,SW,"Best Conditions",,
"Sun 7th Jun 2020","5 - 6pm",12.0,0.0,0.3,72.0,9.5,SW,"Best Conditions",,
"Sun 7th Jun 2020","6 - 7pm",11.7,0.0,0.3,72.3,6.0,SW,"Best Conditions",,
"Sun 7th Jun 2020","7 - 8pm",11.0,0.0,0.4,73.8,2.4,SW,"Not Recommended",,
"Sun 7th Jun 2020","8 - 9pm",11.6,0.0,0.3,66.7,1.6,SW,"Not Recommended",,
"Sun 7th Jun 2020","9 - 10pm",10.3,0.0,0.4,75.3,0.1,SW,"Not Recommended",,
"Sun 7th Jun 2020","10 - 11pm",11.0,0.0,33.5,82.8,3.9,SW,"Best Conditions",,
"Sun 7th Jun 2020","11 - 12am",10.1,0.0,89.9,87.2,0.5,SW,"Not Recommended",,
"Mon 8th Jun 2020","12 - 1am",8.2,0.0,97.6,93.3,0.0,N,"Not Recommended",,
"Mon 8th Jun 2020","1 - 2am",6.6,0.0,96.9,96.2,0.0,N,"Not Recommended",,
"Mon 8th Jun 2020","2 - 3am",5.4,0.0,96.8,98.1,0.0,N,"Not Recommended",,
"Mon 8th Jun 2020","3 - 4am",4.8,0.0,97.2,99.1,0.0,N,"Not Recommended",,
"Mon 8th Jun 2020","4 - 5am",5.8,0.0,98.0,99.6,0.1,SW,"Not Recommended",,
"Mon 8th Jun 2020","5 - 6am",6.6,0.0,98.6,99.6,0.0,W,"Not Recommended",,
"Mon 8th Jun 2020","6 - 7am",5.8,0.0,98.7,99.8,0.0,W,"Not Recommended",,
"Mon 8th Jun 2020","7 - 8am",7.5,0.0,98.9,99.8,0.4,NW,"Not Recommended",,
"Mon 8th Jun 2020","8 - 9am",9.7,0.0,98.9,97.4,0.0,N,"Not Recommended",,
"Mon 8th Jun 2020","9 - 10am",13.1,0.0,98.8,86.3,4.1,SW,"Best Conditions",,
"Mon 8th Jun 2020","10 - 11am",14.2,0.0,3.2,75.9,10.2,SW,"Best Conditions",,
"Mon 8th Jun 2020","11 - 12pm",13.9,0.2,23.2,78.7,13.0,SW,"Not Recommended",,
"Mon 8th Jun 2020","12 - 1pm",14.9,0.0,0.3,72.2,14.8,SW,"Best Conditions",,
"Mon 8th Jun 2020","1 - 2pm",14.8,0.0,7.7,72.8,14.9,SW,"Best Conditions",,
"Mon 8th Jun 2020","2 - 3pm",13.2,0.0,57.8,84.1,11.4,SW,"Best Conditions",,
"Mon 8th Jun 2020","3 - 4pm",14.0,0.0,9.7,79.7,9.6,SW,"Best Conditions",,
"Mon 8th Jun 2020","4 - 5pm",12.8,0.0,63.2,83.1,6.3,SW,"Best Conditions",,
"Mon 8th Jun 2020","5 - 6pm",10.5,0.0,98.1,92.3,0.2,SW,"Not Recommended",,
"Mon 8th Jun 2020","6 - 7pm",9.0,0.0,97.9,96.4,0.8,NW,"Not Recommended",,
"Mon 8th Jun 2020","7 - 8pm",7.7,0.0,97.9,98.5,0.0,N,"Not Recommended",,
"Mon 8th Jun 2020","8 - 9pm",7.3,0.0,97.8,99.3,0.4,N,"Not Recommended",,
"Mon 8th Jun 2020","9 - 10pm",5.8,0.0,97.6,99.8,0.0,N,"Not Recommended",,
"Mon 8th Jun 2020","10 - 11pm",5.5,0.0,97.5,100.0,0.4,NW,"Not Recommended",,
"Mon 8th Jun 2020","11 - 12am",5.1,0.0,97.4,100.0,1.1,NW,"Not Recommended",,
"Tue 9th Jun 2020","12 - 1am",5.0,0.0,97.3,100.0,0.0,N,"Not Recommended",,
"Tue 9th Jun 2020","1 - 2am",4.3,0.0,97.2,100.0,0.0,N,"Not Recommended",,
"Tue 9th Jun 2020","2 - 3am",4.1,0.0,97.2,100.0,0.0,N,"Not Recommended",,
"Tue 9th Jun 2020","3 - 4am",3.5,0.0,97.2,100.0,0.0,N,"Not Recommended",,
"Tue 9th Jun 2020","4 - 5am",4.7,0.0,97.4,100.0,0.3,NW,"Not Recommended",,
"Tue 9th Jun 2020","5 - 6am",4.7,0.0,97.1,100.0,0.0,NW,"Not Recommended",,
"Tue 9th Jun 2020","6 - 7am",5.0,0.0,97.0,100.0,0.2,SW,"Not Recommended",,
"Tue 9th Jun 2020","7 - 8am",5.8,0.0,96.4,100.0,0.0,N,"Not Recommended",,
"Tue 9th Jun 2020","8 - 9am",7.7,0.0,97.5,100.0,0.2,N,"Not Recommended",,
"Tue 9th Jun 2020","9 - 10am",11.6,0.0,98.1,98.1,3.7,SW,"Best Conditions",,
"Tue 9th Jun 2020","10 - 11am",14.3,0.0,15.5,75.9,14.3,SW,"Best Conditions",,
"Tue 9th Jun 2020","11 - 12pm",13.2,0.0,20.7,83.6,11.7,SW,"Best Conditions",,
"Tue 9th Jun 2020","12 - 1pm",14.8,0.0,0.2,77.1,11.2,SW,"Best Conditions",,
"Tue 9th Jun 2020","1 - 2pm",15.1,0.0,19.4,73.3,17.7,SW,"Extreme Caution",,
"Tue 9th Jun 2020","2 - 3pm",15.0,0.0,4.9,76.7,15.6,SW,"Extreme Caution",,
"Tue 9th Jun 2020","3 - 4pm",14.8,0.0,0.2,74.6,15.9,SW,"Extreme Caution",,
"Tue 9th Jun 2020","4 - 5pm",13.5,0.0,65.7,83.5,10.3,SW,"Best Conditions",,
"Tue 9th Jun 2020","5 - 6pm",11.9,0.0,98.1,94.0,5.7,SW,"Best Conditions",,
"Tue 9th Jun 2020","6 - 7pm",11.9,0.0,97.6,92.2,6.4,SW,"Best Conditions",,
"Tue 9th Jun 2020","7 - 8pm",11.3,0.0,97.4,94.9,0.3,SW,"Not Recommended",,
"Tue 9th Jun 2020","8 - 9pm",9.8,0.0,98.2,96.8,0.0,NW,"Not Recommended",,
"Tue 9th Jun 2020","9 - 10pm",9.6,0.0,98.2,98.7,0.1,S,"Not Recommended",,
"Tue 9th Jun 2020","10 - 11pm",7.8,0.0,97.9,99.5,0.0,N,"Not Recommended",,
"Tue 9th Jun 2020","11 - 12am",7.5,0.0,98.2,99.9,0.1,SW,"Not Recommended",,
"Wed 10th Jun 2020","12 - 1am",8.3,0.0,98.3,100.0,0.0,SW,"Not Recommended",,
"Wed 10th Jun 2020","1 - 2am",7.8,0.0,98.1,100.0,0.0,N,"Not Recommended",,
"Wed 10th Jun 2020","2 - 3am",6.5,0.0,98.1,100.0,0.0,N,"Not Recommended",,
"Wed 10th Jun 2020","3 - 4am",5.3,0.0,98.1,100.0,0.0,N,"Not Recommended",,
"Wed 10th Jun 2020","4 - 5am",6.8,0.0,97.8,100.0,0.0,N,"Not Recommended",,
"Wed 10th Jun 2020","5 - 6am",6.3,0.0,97.9,100.0,0.0,N,"Not Recommended",,
"Wed 10th Jun 2020","6 - 7am",5.2,0.0,98.0,100.0,0.0,NE,"Not Recommended",,
"Wed 10th Jun 2020","7 - 8am",4.8,0.0,98.1,100.0,0.0,N,"Not Recommended",,
"Wed 10th Jun 2020","8 - 9am",6.2,0.0,98.3,100.0,0.0,N,"Not Recommended",,
"Wed 10th Jun 2020","9 - 10am",11.0,0.0,98.2,98.7,0.0,N,"Not Recommended",,
"Wed 10th Jun 2020","10 - 11am",14.2,0.0,7.8,91.4,0.9,SE,"Not Recommended",,
"Wed 10th Jun 2020","11 - 12pm",15.6,0.0,0.2,75.2,4.1,E,"Best Conditions",,
"Wed 10th Jun 2020","12 - 1pm",15.9,0.0,0.2,72.0,3.6,E,"Best Conditions",,
"Wed 10th Jun 2020","1 - 2pm",16.2,0.0,0.2,69.4,3.6,SE,"Best Conditions",,
"Wed 10th Jun 2020","2 - 3pm",14.9,0.0,0.2,74.9,3.1,NE,"Best Conditions",,
"Wed 10th Jun 2020","3 - 4pm",15.3,0.0,0.2,72.3,6.2,SW,"Best Conditions",,
"Wed 10th Jun 2020","4 - 5pm",14.2,0.0,0.3,77.0,5.7,SW,"Best Conditions",,
"Wed 10th Jun 2020","5 - 6pm",12.2,0.0,1.3,84.3,0.4,SW,"Not Recommended",,
"Wed 10th Jun 2020","6 - 7pm",10.1,0.0,14.2,92.8,0.0,N,"Not Recommended",,
"Wed 10th Jun 2020","7 - 8pm",10.7,0.0,0.7,94.6,0.3,W,"Not Recommended",,
"Wed 10th Jun 2020","8 - 9pm",10.7,0.0,0.8,95.2,0.0,N,"Not Recommended",,
"Wed 10th Jun 2020","9 - 10pm",10.7,0.0,0.9,95.9,0.4,NW,"Not Recommended",,
"Wed 10th Jun 2020","10 - 11pm",10.8,0.0,3.1,96.1,0.1,SW,"Not Recommended",,
"Wed 10th Jun 2020","11 - 12am",10.2,0.0,57.9,96.9,0.1,SW,"Not Recommended",,
"Thu 11th Jun 2020","12 - 1am",10.6,0.2,9.6,96.2,0.7,W,"Not Recommended",,
"Thu 11th Jun 2020","1 - 2am",11.0,0.0,47.5,94.3,0.3,NW,"Not Recommended",,
"Thu 11th Jun 2020","2 - 3am",9.7,0.0,98.7,97.4,0.1,SW,"Not Recommended",,
"Thu 11th Jun 2020","3 - 4am",10.2,0.0,98.6,99.1,0.1,W,"Not Recommended",,
"Thu 11th Jun 2020","4 - 5am",8.5,0.0,98.2,99.4,0.0,W,"Not Recommended",,
"Thu 11th Jun 2020","5 - 6am",6.7,0.0,98.0,99.9,0.0,W,"Not Recommended",,
"Thu 11th Jun 2020","6 - 7am",8.3,0.0,97.5,100.0,0.8,N,"Not Recommended",,
"Thu 11th Jun 2020","7 - 8am",7.7,0.0,97.5,100.0,0.3,W,"Not Recommended",,
"Thu 11th Jun 2020","8 - 9am",8.5,0.0,97.6,100.0,0.0,N,"Not Recommended",,
"Thu 11th Jun 2020","9 - 10am",11.1,0.2,95.8,99.0,0.1,SW,"Not Recommended",,
"Thu 11th Jun 2020","10 - 11am",13.8,0.0,24.3,91.5,3.7,SW,"Best Conditions",,
"Thu 11th Jun 2020","11 - 12pm",14.3,3.6,51.4,88.8,6.1,SW,"Not Recommended",,
"Thu 11th Jun 2020","12 - 1pm",15.2,3.6,1.0,83.7,10.4,W,"Not Recommended",,
"Thu 11th Jun 2020","1 - 2pm",15.2,0.0,28.0,79.8,11.5,SW,"Best Conditions",,
"Thu 11th Jun 2020","2 - 3pm",13.8,0.0,44.1,87.8,8.3,SW,"Best Conditions",,
"Thu 11th Jun 2020","3 - 4pm",14.5,0.0,7.6,81.2,8.9,SW,"Best Conditions",,
"Thu 11th Jun 2020","4 - 5pm",13.3,0.0,87.1,90.6,3.4,W,"Best Conditions",,
"Thu 11th Jun 2020","5 - 6pm",13.1,0.0,3.6,85.8,1.4,W,"Not Recommended",,
"Thu 11th Jun 2020","6 - 7pm",12.8,0.0,0.3,75.4,1.0,SW,"Not Recommended",,
"Thu 11th Jun 2020","7 - 8pm",11.6,0.0,0.8,83.7,0.5,NW,"Not Recommended",,
"Thu 11th Jun 2020","8 - 9pm",11.3,0.0,0.4,82.8,0.3,NW,"Not Recommended",,
"Thu 11th Jun 2020","9 - 10pm",11.8,0.0,42.7,82.9,1.3,W,"Not Recommended",,
"Thu 11th Jun 2020","10 - 11pm",11.9,0.0,8.2,88.4,0.4,NW,"Not Recommended",,
"Thu 11th Jun 2020","11 - 12am",11.2,0.0,98.3,95.2,1.2,NW,"Not Recommended",,
"Fri 12th Jun 2020","12 - 1am",10.3,0.0,98.2,97.3,0.1,W,"Not Recommended",,
"Fri 12th Jun 2020","1 - 2am",8.5,0.0,97.9,98.0,0.3,NW,"Not Recommended",,
"Fri 12th Jun 2020","2 - 3am",7.4,0.0,97.7,99.3,0.0,N,"Not Recommended",,
"Fri 12th Jun 2020","3 - 4am",7.0,0.0,97.6,99.8,0.0,W,"Not Recommended",,
"Fri 12th Jun 2020","4 - 5am",9.8,0.0,97.7,99.7,0.3,W,"Not Recommended",,
"Fri 12th Jun 2020","5 - 6am",9.6,0.0,97.4,97.8,0.1,SW,"Not Recommended",,
"Fri 12th Jun 2020","6 - 7am",10.8,0.0,96.8,98.5,1.2,W,"Not Recommended",,
"Fri 12th Jun 2020","7 - 8am",11.4,0.0,97.0,98.1,3.5,SW,"Best Conditions",,
"Fri 12th Jun 2020","8 - 9am",11.7,0.0,97.6,97.9,1.3,W,"Not Recommended",,
"Fri 12th Jun 2020","9 - 10am",12.6,0.0,72.8,96.8,2.6,W,"Not Recommended",,
"Fri 12th Jun 2020","10 - 11am",13.6,0.0,22.9,90.1,8.3,SW,"Best Conditions",,
"Fri 12th Jun 2020","11 - 12pm",14.3,0.0,1.1,88.0,5.9,W,"Best Conditions",,
"Fri 12th Jun 2020","12 - 1pm",14.7,0.0,0.3,85.5,10.3,W,"Best Conditions",,
"Fri 12th Jun 2020","1 - 2pm",15.3,0.0,0.2,78.9,14.4,SW,"Best Conditions",,
"Fri 12th Jun 2020","2 - 3pm",15.3,0.0,0.3,79.8,14.5,SW,"Best Conditions",,
"Fri 12th Jun 2020","3 - 4pm",15.3,0.0,0.2,77.1,14.4,SW,"Best Conditions",,
"Fri 12th Jun 2020","4 - 5pm",14.5,0.0,10.9,81.2,7.9,SW,"Best Conditions",,
"Fri 12th Jun 2020","5 - 6pm",13.1,0.0,0.4,85.5,0.5,W,"Not Recommended",,
"Fri 12th Jun 2020","6 - 7pm",11.8,0.0,35.2,91.3,0.0,SW,"Not Recommended",,
"Fri 12th Jun 2020","7 - 8pm",10.0,0.0,49.4,96.0,0.0,N,"Not Recommended",,
"Fri 12th Jun 2020","8 - 9pm",8.8,0.0,56.9,98.1,0.0,N,"Not Recommended",,
"Fri 12th Jun 2020","9 - 10pm",7.8,0.0,84.6,99.1,0.1,N,"Not Recommended",,
"Fri 12th Jun 2020","10 - 11pm",8.3,0.0,97.7,99.8,0.0,N,"Not Recommended",,
"Fri 12th Jun 2020","11 - 12am",7.9,0.0,97.3,100.0,0.0,N,"Not Recommended",,
"Sat 13th Jun 2020","12 - 1am",7.6,0.0,97.6,100.0,0.0,N,"Not Recommended",,
"Sat 13th Jun 2020","1 - 2am",7.2,0.0,97.9,100.0,0.0,N,"Not Recommended",,
"Sat 13th Jun 2020","2 - 3am",6.6,0.0,97.7,100.0,0.0,N,"Not Recommended",,
"Sat 13th Jun 2020","3 - 4am",6.4,0.0,97.7,100.0,0.0,SW,"Not Recommended",,
"Sat 13th Jun 2020","4 - 5am",6.7,0.0,97.5,100.0,0.0,SW,"Not Recommended",,
"Sat 13th Jun 2020","5 - 6am",7.2,0.0,97.6,100.0,0.0,N,"Not Recommended",,
"Sat 13th Jun 2020","6 - 7am",7.0,0.0,97.6,100.0,0.0,SW,"Not Recommended",,
"Sat 13th Jun 2020","7 - 8am",6.7,0.0,97.9,100.0,0.0,N,"Not Recommended",,
"Sat 13th Jun 2020","8 - 9am",8.6,0.0,97.8,100.0,0.0,N,"Not Recommended",,
"Sat 13th Jun 2020","9 - 10am",11.3,0.0,45.6,100.0,0.4,E,"Not Recommended",,
"Sat 13th Jun 2020","10 - 11am",13.3,0.0,0.4,99.6,0.8,NE,"Not Recommended",,
"Sat 13th Jun 2020","11 - 12pm",15.1,0.0,0.2,91.9,1.9,NE,"Not Recommended",,
"Sat 13th Jun 2020","12 - 1pm",15.7,0.0,0.2,85.1,5.4,NE,"Best Conditions",,
"Sat 13th Jun 2020","1 - 2pm",15.5,0.0,0.3,83.5,6.9,E,"Best Conditions",,
"Sat 13th Jun 2020","2 - 3pm",15.2,0.0,0.3,84.4,6.8,NE,"Best Conditions",,
"Sat 13th Jun 2020","3 - 4pm",15.1,0.0,0.3,83.1,3.7,NE,"Best Conditions",,
"Sat 13th Jun 2020","4 - 5pm",14.6,0.0,0.3,85.0,3.0,NE,"Best Conditions",,
"Sat 13th Jun 2020","5 - 6pm",14.0,0.0,0.3,90.3,2.7,NE,"Not Recommended",,
"Sat 13th Jun 2020","6 - 7pm",13.6,0.0,0.3,93.2,1.5,NE,"Not Recommended",,
"Sat 13th Jun 2020","7 - 8pm",13.4,0.0,0.3,93.3,0.3,NE,"Not Recommended",,
"Sat 13th Jun 2020","8 - 9pm",13.1,0.0,88.5,95.5,1.2,NE,"Not Recommended",,
"Sat 13th Jun 2020","9 - 10pm",13.0,0.0,79.6,95.6,1.9,NE,"Not Recommended",,
"Sat 13th Jun 2020","10 - 11pm",13.1,0.0,62.5,94.4,5.9,NE,"Best Conditions",,
"Sat 13th Jun 2020","11 - 12am",12.5,0.0,98.0,98.0,0.7,E,"Not Recommended",,
"Sun 14th Jun 2020","12 - 1am",12.3,0.0,97.8,99.3,1.6,NE,"Not Recommended",,
"Sun 14th Jun 2020","1 - 2am",12.2,0.0,97.2,99.6,2.0,NE,"Not Recommended",,
"Sun 14th Jun 2020","2 - 3am",11.6,0.0,96.2,99.1,0.9,NE,"Not Recommended",,
"Sun 14th Jun 2020","3 - 4am",11.0,0.0,96.3,99.3,0.0,N,"Not Recommended",,
"Sun 14th Jun 2020","4 - 5am",10.3,0.0,96.9,99.7,0.0,NE,"Not Recommended",,
"Sun 14th Jun 2020","5 - 6am",9.8,0.0,97.1,99.9,0.0,N,"Not Recommended",,
"Sun 14th Jun 2020","6 - 7am",10.3,0.0,96.7,100.0,0.0,SE,"Not Recommended",,
"Sun 14th Jun 2020","7 - 8am",10.4,0.0,96.5,100.0,0.0,NE,"Not Recommended",,
"Sun 14th Jun 2020","8 - 9am",11.4,0.0,96.4,100.0,0.8,NE,"Not Recommended",,
"Sun 14th Jun 2020","9 - 10am",12.6,0.0,60.4,98.0,4.8,NE,"Best Conditions",,
"Sun 14th Jun 2020","10 - 11am",13.5,0.0,4.2,92.8,8.9,NE,"Best Conditions",,
"Sun 14th Jun 2020","11 - 12pm",13.7,0.0,23.8,93.1,7.1,NE,"Best Conditions",,
"Sun 14th Jun 2020","12 - 1pm",15.0,0.0,0.3,83.8,11.3,NE,"Best Conditions",,
"Sun 14th Jun 2020","1 - 2pm",15.4,0.0,0.2,77.8,12.0,NE,"Best Conditions",,
"Sun 14th Jun 2020","2 - 3pm",15.4,0.0,0.2,75.3,9.8,NE,"Best Conditions",,
"Sun 14th Jun 2020","3 - 4pm",15.3,0.0,0.2,74.6,10.3,NE,"Best Conditions",,
"Sun 14th Jun 2020","4 - 5pm",14.5,0.0,0.3,77.6,6.5,NE,"Best Conditions",,
"Sun 14th Jun 2020","5 - 6pm",13.5,0.0,0.3,82.7,1.7,NE,"Not Recommended",,
